sale_id,sale_date,product_id,customer_id,quantity,unit_price,revenue,discount,allocated_transport,due_date
V002310,2024-07-18,P008,C067,115,692,79580,0,4866,2024-08-16
V002311,2024-07-18,P012,C053,5,1414,7070,180,190,2024-08-02
V002312,2024-07-18,P018,C019,12,2845,34140,660,518,2024-08-02
V002313,2024-07-18,P009,C012,33,1851,61083,1617,1765,2024-08-03
V002314,2024-07-19,P007,C002,28,843,23604,0,1627,2024-08-12
V002315,2024-07-19,P005,C025,33,863,28479,1221,2253,2024-07-30
V002316,2024-07-19,P004,C033,17,9961,169337,9163,581,2024-07-30
V002317,2024-07-19,P017,C035,23,2663,61249,0,1163,2024-07-29
V002318,2024-07-19,P016,C029,20,1389,27780,0,769,2024-08-15
V002319,2024-07-19,P002,C015,20,12784,255680,8320,516,2024-08-16
V002320,2024-07-20,P001,C007,44,16236,714384,0,2243,2024-08-06
V002321,2024-07-20,P003,C038,23,2398,55154,46,943,2024-08-13
V002322,2024-07-20,P014,C023,46,1165,53590,0,1098,2024-08-14
V002323,2024-07-20,P014,C019,9,1080,9720,180,340,2024-08-04
V002324,2024-07-20,P016,C057,18,1389,25002,0,1101,2024-07-28
V002325,2024-07-20,P015,C018,58,965,55970,870,2804,2024-07-28
V002326,2024-07-20,P005,C045,34,875,29750,850,1202,2024-07-29
V002327,2024-07-21,P002,C021,59,13932,821988,0,3155,2024-08-17
V002328,2024-07-21,P001,C051,10,15745,157450,0,484,2024-08-09
V002329,2024-07-21,P011,C046,26,475,12350,650,1828,2024-08-04
V002330,2024-07-21,P004,C060,21,11214,235494,0,978,2024-08-03
V002331,2024-07-21,P006,C014,16,5843,93488,5712,889,2024-08-08
V002332,2024-07-21,P011,C017,18,517,9306,0,779,2024-08-17
V002333,2024-07-21,P007,C028,11,777,8547,253,463,2024-08-20
V002334,2024-07-21,P019,C007,27,2971,80217,783,1167,2024-08-07
V002335,2024-07-22,P010,C066,18,466,8388,0,887,2024-08-16
V002336,2024-07-22,P009,C014,15,2030,30450,0,504,2024-08-09
V002337,2024-07-22,P016,C066,12,1378,16536,0,548,2024-08-16
V002338,2024-07-22,P003,C063,58,2418,140244,0,2324,2024-08-03
V002339,2024-07-22,P007,C034,45,776,34920,1080,2623,2024-08-14
V002340,2024-07-22,P016,C078,15,1304,19560,690,578,2024-07-30
V002341,2024-07-22,P018,C032,6,2890,17340,60,286,2024-08-18
V002342,2024-07-22,P008,C074,28,619,17332,868,1480,2024-08-19
V002343,2024-07-22,P004,C059,19,10776,204744,0,650,2024-08-15
V002344,2024-07-22,P013,C067,28,3228,90384,0,951,2024-08-20
V002345,2024-07-22,P001,C049,21,15685,329385,0,811,2024-08-11
V002346,2024-07-22,P012,C042,24,1369,32856,1944,1444,2024-08-12
V002347,2024-07-22,P012,C002,39,1427,55653,897,1827,2024-08-15
V002348,2024-07-22,P009,C052,26,1787,46462,2938,1093,2024-08-04
V002349,2024-07-22,P006,C010,23,6134,141082,1518,851,2024-08-07
V002350,2024-07-22,P020,C078,24,14581,349944,0,555,2024-07-30
V002351,2024-07-23,P002,C043,26,13468,350168,0,891,2024-08-01
V002352,2024-07-23,P020,C033,20,15219,304380,0,1262,2024-08-03
V002353,2024-07-23,P011,C079,20,491,9820,180,743,2024-07-30
V002354,2024-07-23,P015,C070,25,980,24500,0,1044,2024-08-02
V002355,2024-07-23,P015,C012,16,1007,16112,0,601,2024-08-08
V002356,2024-07-23,P013,C062,4,3186,12744,56,171,2024-08-15
V002357,2024-07-23,P020,C058,6,14679,88074,0,264,2024-08-13
V002358,2024-07-23,P015,C064,25,915,22875,1625,971,2024-08-11
V002359,2024-07-24,P014,C065,19,1111,21109,0,752,2024-08-19
V002360,2024-07-24,P017,C074,13,2406,31278,572,645,2024-08-21
V002361,2024-07-24,P008,C048,10,697,6970,0,498,2024-08-15
V002362,2024-07-24,P012,C050,14,1424,19936,364,430,2024-08-01
V002363,2024-07-24,P001,C016,4,15757,63028,0,150,2024-08-23
V002364,2024-07-24,P006,C068,14,6267,87738,0,778,2024-08-20
V002365,2024-07-24,P020,C038,12,15235,182820,0,475,2024-08-17
V002366,2024-07-24,P019,C035,33,2956,97548,1452,1404,2024-08-03
V002367,2024-07-24,P013,C022,8,3262,26096,0,329,2024-08-17
V002368,2024-07-24,P011,C062,7,487,3409,91,411,2024-08-16
V002369,2024-07-24,P012,C014,20,1412,28240,760,1045,2024-08-11
V002370,2024-07-24,P016,C067,13,1375,17875,0,473,2024-08-22
V002371,2024-07-24,P020,C042,70,14408,1008560,6440,3786,2024-08-14
V002372,2024-07-24,P001,C025,11,16326,179586,0,301,2024-08-04
V002373,2024-07-24,P019,C010,19,3122,59318,0,935,2024-08-09
V002374,2024-07-24,P011,C075,4,514,2056,0,204,2024-08-03
V002375,2024-07-24,P013,C040,10,3364,33640,0,591,2024-08-06
V002376,2024-07-24,P007,C014,13,786,10218,182,511,2024-08-11
V002377,2024-07-24,P014,C061,18,1153,20754,0,840,2024-08-23
V002378,2024-07-24,P005,C014,7,947,6629,0,391,2024-08-11
V002379,2024-07-24,P006,C059,15,6535,98025,0,671,2024-08-17
V002380,2024-07-24,P017,C061,23,2523,58029,0,635,2024-08-23
V002381,2024-07-25,P009,C047,24,1877,45048,552,1220,2024-08-24
V002382,2024-07-25,P005,C043,41,905,37105,0,1341,2024-08-03
V002383,2024-07-25,P011,C075,20,482,9640,360,980,2024-08-04
V002384,2024-07-25,P010,C022,5,405,2025,225,214,2024-08-18
V002385,2024-07-26,P018,C044,31,2766,85746,4154,1959,2024-08-09
V002386,2024-07-26,P020,C037,13,15576,202488,0,496,2024-08-04
V002387,2024-07-26,P003,C055,11,2252,24772,1628,355,2024-08-02
V002388,2024-07-26,P003,C031,16,2434,38944,0,981,2024-08-18
V002389,2024-07-26,P018,C024,26,2730,70980,4420,1539,2024-08-18
V002390,2024-07-26,P020,C050,14,14441,202174,826,538,2024-08-03
V002391,2024-07-26,P008,C055,17,598,10166,884,945,2024-08-02
V002392,2024-07-26,P014,C020,27,1163,31401,0,443,2024-08-24
V002393,2024-07-26,P006,C048,10,6332,63320,0,277,2024-08-17
V002394,2024-07-26,P004,C018,13,10524,136812,0,569,2024-08-03
V002395,2024-07-26,P010,C080,9,434,3906,144,407,2024-08-07
V002396,2024-07-26,P008,C054,14,645,9030,70,446,2024-08-19
V002397,2024-07-27,P018,C022,33,2859,94347,1353,921,2024-08-20
V002398,2024-07-27,P006,C024,47,5743,269921,21479,2959,2024-08-19
V002399,2024-07-28,P018,C035,19,3058,58102,0,442,2024-08-07
V002400,2024-07-28,P011,C019,26,504,13104,0,712,2024-08-12
V002401,2024-07-28,P015,C049,54,976,52704,216,1788,2024-08-17
V002402,2024-07-28,P018,C024,24,2690,64560,5040,1133,2024-08-20
V002403,2024-07-28,P015,C028,40,1001,40040,0,2356,2024-08-27
V002404,2024-07-28,P019,C079,11,3023,33253,0,549,2024-08-04
V002405,2024-07-28,P014,C042,30,1082,32460,540,1146,2024-08-18
V002406,2024-07-29,P005,C031,38,847,32186,2014,2599,2024-08-21
V002407,2024-07-29,P019,C070,9,2961,26649,351,510,2024-08-08
V002408,2024-07-29,P016,C060,3,1322,3966,84,218,2024-08-11
V002409,2024-07-29,P019,C043,14,3068,42952,0,361,2024-08-07
V002410,2024-07-29,P020,C015,10,14957,149570,0,238,2024-08-26
V002411,2024-07-29,P015,C001,13,990,12870,0,607,2024-08-12
V002412,2024-07-29,P008,C077,18,639,11502,198,812,2024-08-13
V002413,2024-07-29,P016,C042,56,1358,76048,0,2637,2024-08-19
V002414,2024-07-29,P004,C018,34,10685,363290,0,743,2024-08-06
V002415,2024-07-29,P018,C025,11,2711,29821,2079,301,2024-08-09
V002416,2024-07-29,P015,C067,20,932,18640,960,1037,2024-08-27
V002417,2024-07-29,P012,C066,16,1337,21392,1808,625,2024-08-23
V002418,2024-07-29,P002,C026,12,13724,164688,0,633,2024-08-07
V002419,2024-07-29,P019,C042,31,3042,94302,0,1976,2024-08-19
V002420,2024-07-29,P003,C003,47,2495,117265,0,3235,2024-08-11
V002421,2024-07-29,P019,C045,24,3027,72648,0,1300,2024-08-07
V002422,2024-07-29,P017,C025,59,2486,146674,0,2641,2024-08-09
V002423,2024-07-29,P019,C064,12,3014,36168,0,610,2024-08-17
V002424,2024-07-29,P015,C053,17,1024,17408,0,857,2024-08-13
V002425,2024-07-29,P003,C015,9,2436,21924,0,455,2024-08-26
V002426,2024-07-29,P004,C080,31,9888,306528,18972,855,2024-08-10
V002427,2024-07-30,P015,C032,8,979,7832,8,334,2024-08-26
V002428,2024-07-30,P019,C025,17,2850,48450,2550,697,2024-08-10
V002429,2024-07-30,P015,C039,28,983,27524,0,988,2024-08-23
V002430,2024-07-30,P004,C012,6,10290,61740,1260,178,2024-08-15
V002431,2024-07-30,P005,C044,51,892,45492,408,2587,2024-08-13
V002432,2024-07-30,P020,C037,17,14648,249016,0,645,2024-08-08
V002433,2024-07-30,P012,C045,93,1526,141918,0,4925,2024-08-08
V002434,2024-07-30,P001,C028,35,14969,523915,18585,2178,2024-08-29
V002435,2024-07-30,P019,C064,11,3043,33473,0,562,2024-08-18
V002436,2024-07-30,P012,C071,14,1410,19740,560,987,2024-08-17
V002437,2024-07-30,P007,C004,15,799,11985,15,570,2024-08-28
V002438,2024-07-30,P005,C062,46,888,40848,552,2320,2024-08-22
V002439,2024-07-30,P008,C072,19,643,12217,133,808,2024-08-11
V002440,2024-07-30,P003,C056,16,2362,37792,608,773,2024-08-11
V002441,2024-07-30,P010,C068,109,443,48287,763,5756,2024-08-26
V002442,2024-07-30,P006,C001,6,6164,36984,216,323,2024-08-13
V002443,2024-07-30,P004,C003,82,10143,831726,29274,4335,2024-08-12
V002444,2024-07-30,P015,C048,13,956,12428,312,480,2024-08-21
V002445,2024-07-30,P019,C045,15,3037,45555,0,795,2024-08-08
V002446,2024-07-30,P016,C014,19,1366,25954,0,877,2024-08-17
V002447,2024-07-31,P017,C016,21,2333,48993,2457,1199,2024-08-30
V002448,2024-07-31,P003,C063,9,2303,20727,873,369,2024-08-12
V002449,2024-07-31,P012,C058,6,1466,8796,0,245,2024-08-21
V002450,2024-07-31,P011,C008,19,519,9861,0,921,2024-08-18
V002451,2024-07-31,P008,C007,19,656,12464,0,889,2024-08-17
V002452,2024-07-31,P010,C047,19,444,8436,114,921,2024-08-30
V002453,2024-07-31,P007,C004,7,768,5376,224,450,2024-08-29
V002454,2024-08-01,P015,C055,35,957,33495,805,1582,2024-08-08
V002455,2024-08-01,P018,C001,91,2854,259714,4186,3698,2024-08-15
V002456,2024-08-01,P015,C033,18,972,17496,144,873,2024-08-12
V002457,2024-08-01,P008,C018,30,712,21360,0,1551,2024-08-09
V002458,2024-08-01,P013,C054,17,3128,53176,1224,1003,2024-08-25
V002459,2024-08-01,P003,C015,5,2378,11890,110,198,2024-08-29
V002460,2024-08-01,P009,C005,24,1923,46152,0,1041,2024-08-26
V002461,2024-08-01,P019,C035,22,2919,64218,1782,630,2024-08-11
V002462,2024-08-01,P011,C023,20,490,9800,200,1332,2024-08-26
V002463,2024-08-01,P016,C051,39,1316,51324,1326,1770,2024-08-20
V002464,2024-08-01,P003,C026,18,2463,44334,0,963,2024-08-10
V002465,2024-08-01,P020,C072,27,15561,420147,0,774,2024-08-13
V002466,2024-08-01,P005,C028,14,859,12026,574,651,2024-08-31
V002467,2024-08-01,P008,C030,94,636,59784,1316,4530,2024-08-08
V002468,2024-08-01,P017,C076,25,2691,67275,0,605,2024-08-14
V002469,2024-08-02,P001,C009,10,16295,162950,0,437,2024-08-26
V002470,2024-08-02,P001,C028,18,15787,284166,0,566,2024-09-01
V002471,2024-08-02,P006,C014,6,6586,39516,0,292,2024-08-20
V002472,2024-08-02,P009,C013,135,1955,263925,0,6856,2024-08-21
V002473,2024-08-02,P020,C074,20,15172,303440,0,886,2024-08-30
V002474,2024-08-02,P005,C015,8,959,7672,0,386,2024-08-30
V002475,2024-08-02,P017,C076,21,2585,54285,0,407,2024-08-15
V002476,2024-08-02,P013,C034,15,3046,45690,2310,478,2024-08-25
V002477,2024-08-02,P012,C067,24,1401,33624,1176,946,2024-08-31
V002478,2024-08-02,P017,C048,18,2523,45414,0,1159,2024-08-24
V002479,2024-08-02,P009,C070,7,1871,13097,203,321,2024-08-12
V002480,2024-08-02,P006,C025,17,6122,104074,1326,714,2024-08-13
V002481,2024-08-02,P003,C021,20,2427,48540,0,726,2024-08-29
V002482,2024-08-02,P006,C077,30,5958,178740,7260,1338,2024-08-17
V002483,2024-08-02,P013,C075,63,3232,203616,0,2904,2024-08-12
V002484,2024-08-02,P012,C030,27,1473,39771,0,661,2024-08-09
V002485,2024-08-02,P014,C015,16,1145,18320,0,558,2024-08-30
V002486,2024-08-02,P006,C063,32,6094,195008,3392,1764,2024-08-14
V002487,2024-08-03,P015,C075,27,977,26379,81,1310,2024-08-13
V002488,2024-08-03,P020,C054,27,14115,381105,10395,1012,2024-08-27
V002489,2024-08-03,P008,C034,47,615,28905,1645,2787,2024-08-26
V002490,2024-08-04,P003,C057,46,2410,110860,0,1041,2024-08-12
V002491,2024-08-04,P014,C036,21,1050,22050,1050,940,2024-08-20
V002492,2024-08-04,P008,C035,21,619,12999,651,941,2024-08-14
V002493,2024-08-04,P014,C018,49,1166,57134,0,3622,2024-08-12
V002494,2024-08-05,P015,C078,23,923,21229,1311,965,2024-08-13
V002495,2024-08-05,P010,C010,29,448,12992,58,982,2024-08-21
V002496,2024-08-05,P020,C021,26,14685,381810,0,1654,2024-09-01
V002497,2024-08-05,P001,C044,12,15916,190992,0,478,2024-08-19
V002498,2024-08-05,P017,C013,12,2392,28704,696,239,2024-08-24
V002499,2024-08-05,P012,C036,34,1445,49130,170,2093,2024-08-21
V002500,2024-08-05,P014,C041,75,1090,81750,750,2695,2024-09-03
V002501,2024-08-05,P019,C054,17,3004,51068,0,530,2024-08-29
V002502,2024-08-05,P003,C067,11,2264,24904,1496,442,2024-09-03
V002503,2024-08-05,P002,C070,32,13667,437344,0,1447,2024-08-15
V002504,2024-08-05,P018,C019,11,3079,33869,0,488,2024-08-20
V002505,2024-08-05,P011,C080,11,466,5126,374,568,2024-08-17
V002506,2024-08-05,P014,C079,32,1151,36832,0,1138,2024-08-12
V002507,2024-08-05,P019,C051,32,2953,94496,1504,1863,2024-08-24
V002508,2024-08-05,P019,C040,97,2935,284695,6305,5736,2024-08-18
V002509,2024-08-05,P011,C007,6,495,2970,30,163,2024-08-22
V002510,2024-08-05,P002,C062,19,13155,249945,855,693,2024-08-28
V002511,2024-08-05,P020,C069,37,14081,520997,15503,1950,2024-08-14
V002512,2024-08-05,P008,C053,6,636,3816,84,356,2024-08-20
V002513,2024-08-05,P013,C063,30,3233,96990,0,1066,2024-08-17
V002514,2024-08-06,P009,C023,56,1838,102928,3472,2809,2024-08-31
V002515,2024-08-06,P011,C056,32,485,15520,480,1609,2024-08-18
V002516,2024-08-06,P015,C044,20,899,17980,1620,1081,2024-08-20
V002517,2024-08-06,P011,C029,10,486,4860,140,370,2024-09-02
V002518,2024-08-06,P008,C048,12,641,7692,108,592,2024-08-28
V002519,2024-08-06,P006,C054,15,6439,96585,0,835,2024-08-30
V002520,2024-08-06,P020,C078,11,13979,153769,5731,546,2024-08-14
V002521,2024-08-06,P006,C058,10,6115,61150,850,322,2024-08-27
V002522,2024-08-06,P013,C018,42,3160,132720,1680,2040,2024-08-14
V002523,2024-08-06,P006,C036,26,5795,150670,10530,1770,2024-08-22
V002524,2024-08-06,P017,C033,21,2427,50967,483,1002,2024-08-17
V002525,2024-08-06,P018,C002,6,3016,18096,0,261,2024-08-30
V002526,2024-08-06,P016,C072,8,1398,11184,0,323,2024-08-18
V002527,2024-08-06,P001,C035,17,16010,272170,0,1085,2024-08-16
V002528,2024-08-06,P003,C019,6,2419,14514,0,391,2024-08-21
V002529,2024-08-06,P016,C044,12,1310,15720,480,465,2024-08-20
V002530,2024-08-06,P018,C007,18,2926,52668,0,691,2024-08-23
V002531,2024-08-06,P009,C066,13,1852,24076,624,373,2024-08-31
V002532,2024-08-06,P008,C065,15,668,10020,0,193,2024-09-01
V002533,2024-08-06,P009,C007,9,1884,16956,144,523,2024-08-23
V002534,2024-08-06,P005,C026,12,984,11808,0,374,2024-08-15
V002535,2024-08-06,P010,C069,32,474,15168,0,1357,2024-08-15
V002536,2024-08-07,P015,C057,42,994,41748,0,2607,2024-08-15
V002537,2024-08-07,P006,C063,12,6334,76008,0,384,2024-08-19
V002538,2024-08-07,P006,C010,39,6471,252369,0,1801,2024-08-23
V002539,2024-08-07,P003,C078,32,2268,72576,4224,1194,2024-08-15
V002540,2024-08-07,P013,C078,13,3080,40040,1560,477,2024-08-15
V002541,2024-08-07,P008,C043,34,645,21930,170,1130,2024-08-16
V002542,2024-08-08,P017,C037,20,2221,44420,4580,1227,2024-08-17
V002543,2024-08-08,P009,C033,8,1867,14936,264,418,2024-08-19
V002544,2024-08-08,P002,C069,10,13090,130900,1100,484,2024-08-17
V002545,2024-08-08,P020,C080,6,13694,82164,4836,266,2024-08-20
V002546,2024-08-08,P011,C031,24,457,10968,1032,913,2024-08-31
V002547,2024-08-08,P017,C033,44,2348,103312,4488,2296,2024-08-19
V002548,2024-08-08,P017,C020,23,2548,58604,0,1006,2024-09-06
V002549,2024-08-08,P005,C062,26,906,23556,0,1735,2024-08-31
V002550,2024-08-08,P020,C070,31,14493,449283,217,1689,2024-08-18
V002551,2024-08-08,P007,C072,30,811,24330,0,1575,2024-08-20
V002552,2024-08-08,P019,C014,12,2919,35028,972,396,2024-08-26
V002553,2024-08-08,P001,C051,34,16010,544340,0,2254,2024-08-27
V002554,2024-08-08,P002,C074,21,13285,278985,0,1005,2024-09-05
V002555,2024-08-08,P004,C002,13,10633,138229,0,586,2024-09-01
V002556,2024-08-08,P017,C050,18,2470,44460,0,825,2024-08-16
V002557,2024-08-08,P020,C072,26,13605,353730,23270,1000,2024-08-20
V002558,2024-08-08,P007,C048,17,842,14314,0,889,2024-08-30
V002559,2024-08-08,P018,C038,23,2868,65964,736,1029,2024-09-01
V002560,2024-08-08,P016,C036,14,1392,19488,0,441,2024-08-24
V002561,2024-08-09,P011,C040,10,501,5010,0,456,2024-08-22
V002562,2024-08-09,P001,C059,37,15715,581455,0,2054,2024-09-02
V002563,2024-08-09,P009,C043,18,2001,36018,0,850,2024-08-18
V002564,2024-08-09,P014,C056,18,1155,20790,0,836,2024-08-21
V002565,2024-08-09,P012,C039,82,1420,116440,2460,1701,2024-09-02
V002566,2024-08-09,P008,C037,14,671,9394,0,289,2024-08-18
V002567,2024-08-09,P009,C080,18,1913,34434,0,845,2024-08-21
V002568,2024-08-09,P007,C056,17,774,13158,442,699,2024-08-21
V002569,2024-08-09,P019,C073,23,2856,65688,3312,734,2024-09-05
V002570,2024-08-09,P017,C030,22,2329,51238,2662,943,2024-08-16
V002571,2024-08-10,P016,C068,19,1320,25080,570,1021,2024-09-06
V002572,2024-08-10,P019,C055,10,3102,31020,0,512,2024-08-17
V002573,2024-08-10,P013,C003,26,3247,84422,0,1189,2024-08-23
V002574,2024-08-11,P012,C059,57,1365,77805,4845,1963,2024-09-04
V002575,2024-08-11,P006,C049,21,6634,139314,0,758,2024-08-31
V002576,2024-08-11,P012,C018,14,1475,20650,0,615,2024-08-19
V002577,2024-08-11,P016,C059,15,1349,20235,15,467,2024-09-04
V002578,2024-08-11,P013,C078,25,3004,75100,4900,992,2024-08-19
V002579,2024-08-11,P003,C078,29,2321,67309,2291,1514,2024-08-19
V002580,2024-08-11,P006,C019,25,6115,152875,2125,1116,2024-08-26
V002581,2024-08-11,P002,C034,29,12719,368851,13949,1223,2024-09-03
V002582,2024-08-12,P012,C038,8,1502,12016,0,389,2024-09-05
V002583,2024-08-12,P017,C017,20,2269,45380,3620,644,2024-09-08
V002584,2024-08-12,P002,C009,24,13080,313920,2880,827,2024-09-05
V002585,2024-08-12,P009,C007,18,1985,35730,0,1126,2024-08-29
V002586,2024-08-12,P016,C023,20,1274,25480,1520,578,2024-09-06
V002587,2024-08-12,P009,C001,7,1815,12705,595,164,2024-08-26
V002588,2024-08-12,P017,C024,12,2294,27528,1872,558,2024-09-04
V002589,2024-08-12,P014,C010,3,1161,3483,0,106,2024-08-28
V002590,2024-08-12,P012,C001,19,1411,26809,741,1091,2024-08-26
V002591,2024-08-12,P002,C012,10,13489,134890,0,450,2024-08-28
V002592,2024-08-12,P015,C014,14,980,13720,0,580,2024-08-30
V002593,2024-08-12,P012,C030,13,1460,18980,0,620,2024-08-19
V002594,2024-08-12,P015,C010,46,979,45034,46,2022,2024-08-28
V002595,2024-08-12,P016,C033,81,1313,106353,2997,3268,2024-08-23
V002596,2024-08-12,P011,C038,8,506,4048,0,249,2024-09-05
V002597,2024-08-12,P014,C076,21,1122,23562,0,764,2024-08-25
V002598,2024-08-12,P020,C033,12,15222,182664,0,722,2024-08-23
V002599,2024-08-12,P003,C080,39,2337,91143,2457,2166,2024-08-24
V002600,2024-08-12,P010,C069,26,450,11700,0,1265,2024-08-21
V002601,2024-08-12,P012,C072,27,1442,38934,216,1103,2024-08-24
V002602,2024-08-12,P010,C028,31,418,12958,992,1280,2024-09-11
V002603,2024-08-13,P011,C020,18,531,9558,0,352,2024-09-11
V002604,2024-08-13,P014,C005,32,1077,34464,736,1298,2024-09-07
V002605,2024-08-13,P009,C039,52,1733,90116,8684,1863,2024-09-06
V002606,2024-08-13,P011,C030,21,530,11130,0,1097,2024-08-20
V002607,2024-08-13,P009,C007,16,1886,30176,224,787,2024-08-30
V002608,2024-08-13,P013,C021,13,3268,42484,0,398,2024-09-09
V002609,2024-08-13,P018,C043,39,3038,118482,0,1929,2024-08-22
V002610,2024-08-13,P010,C004,31,456,14136,0,1286,2024-09-11
V002611,2024-08-13,P003,C013,18,2313,41634,1566,1000,2024-09-01
V002612,2024-08-13,P001,C019,15,16268,244020,0,579,2024-08-28
V002613,2024-08-13,P002,C023,29,13287,385323,0,1944,2024-09-07
V002614,2024-08-14,P003,C023,25,2520,63000,0,819,2024-09-08
V002615,2024-08-14,P019,C046,10,3090,30900,0,201,2024-08-28
V002616,2024-08-14,P003,C041,11,2390,26290,110,413,2024-09-12
V002617,2024-08-14,P012,C076,9,1440,12960,90,386,2024-08-27
V002618,2024-08-14,P010,C006,54,452,24408,0,1423,2024-08-26
V002619,2024-08-14,P005,C060,22,868,19096,704,1336,2024-08-27
V002620,2024-08-14,P012,C004,42,1434,60228,672,1574,2024-09-12
V002621,2024-08-14,P010,C002,11,453,4983,0,519,2024-09-07
V002622,2024-08-14,P007,C055,41,821,33661,0,2027,2024-08-21
V002623,2024-08-14,P020,C013,12,15501,186012,0,311,2024-09-02
V002624,2024-08-14,P012,C045,29,1404,40716,1334,1626,2024-08-23
V002625,2024-08-14,P005,C006,17,976,16592,0,956,2024-08-26
V002626,2024-08-15,P019,C002,26,2791,72566,5434,1470,2024-09-08
V002627,2024-08-15,P018,C008,9,2826,25434,666,436,2024-09-02
V002628,2024-08-15,P008,C062,20,684,13680,0,1257,2024-09-07
V002629,2024-08-15,P007,C025,22,737,16214,1386,659,2024-08-26
V002630,2024-08-15,P012,C029,8,1367,10936,664,402,2024-09-11
V002631,2024-08-15,P006,C043,15,5927,88905,4095,424,2024-08-24
V002632,2024-08-15,P003,C064,11,2394,26334,66,777,2024-09-03
V002633,2024-08-15,P006,C037,7,6231,43617,0,342,2024-08-24
V002634,2024-08-15,P006,C074,26,6245,162370,0,911,2024-09-12
V002635,2024-08-15,P004,C009,25,11048,276200,0,766,2024-09-08
V002636,2024-08-15,P002,C046,9,13769,123921,0,370,2024-08-29
V002637,2024-08-15,P014,C066,15,1115,16725,0,436,2024-09-09
V002638,2024-08-15,P001,C037,39,16682,650598,0,1595,2024-08-24
V002639,2024-08-15,P011,C073,13,505,6565,0,534,2024-09-11
V002640,2024-08-15,P019,C076,31,2940,91140,1860,1560,2024-08-28
V002641,2024-08-15,P008,C054,101,664,67064,0,2136,2024-09-08
V002642,2024-08-15,P005,C059,14,931,13034,0,718,2024-09-08
V002643,2024-08-15,P015,C004,25,994,24850,0,1044,2024-09-13
V002644,2024-08-15,P012,C021,5,1483,7415,0,226,2024-09-11
V002645,2024-08-15,P006,C013,30,6157,184710,1290,1236,2024-09-03
V002646,2024-08-15,P017,C016,26,2428,63128,572,702,2024-09-14
